name,rating,total_reviews,phone,address,hours_days,amenities_count,photos_count,reviews_count
S U VHORA & CO Tax consultancy and Accounting,5.0,43,082620 87442,"Hanumant niwas, Dhamalwadi, Bhekrai Nagar, Hadapsar, Phursungi, Pune, Maharashtra 412308",7,2,1,15
